INSEE,LIBGEO,DEP,REG,loypredm2_Maison2018,lwr.IPm2_Maison2018,upr.IPm2_Maison2018,loypredm2_Appart2018,lwr.IPm2_Appart2018,upr.IPm2_Appart2018
38074,Chantesse,38,84,8.421392209,6.564743355,10.80314079,9.409822355,7.452160772,11.88175611
38075,Chapareillan,38,84,10.05792564,7.159572505,14.12959617,10.54164112,8.446266278,13.15684278
38076,La Chapelle-de-la-Tour,38,84,8.442791075,6.660639654,10.70178314,8.978518873,7.20874627,11.18277689
38077,La Chapelle-de-Surieu,38,84,8.350757606,6.714620816,10.38556823,9.586336103,7.52740279,12.20843928
38078,La Chapelle-du-Bard,38,84,8.907725559,6.58894475,12.04253149,9.891072303,7.938641738,12.32368389
38080,Charancieu,38,84,8.658974105,6.835875705,10.96828494,9.594427424,7.562699958,12.17198066
38081,Charantonnay,38,84,8.350757606,6.714620816,10.38556823,10.67705157,8.615781529,13.23146715
38082,Charavines,38,84,8.658974105,6.835875705,10.96828494,9.006198091,6.943026609,11.68245617
38083,Charette,38,84,8.022279401,6.031206054,10.67066292,8.913989437,7.024343217,11.31197683
38084,Charnècles,38,84,8.681844291,6.800536205,11.08359959,9.409822355,7.452160772,11.88175611
38085,Charvieu-Chavagneux,38,84,9.168363816,7.217073701,11.64722692,11.52186397,9.218744599,14.40037177
38086,Chasselay,38,84,8.421392209,6.564743355,10.80314079,8.514804664,6.517751134,11.12375986
38087,Chasse-sur-Rhône,38,84,10.44039922,8.110343755,13.43986631,10.67989304,8.540281896,13.35554455
38089,Chassignieu,38,84,7.884169559,6.297844289,9.870064547,9.594427424,7.562699958,12.17198066
38090,Château-Bernard,38,84,8.37222559,6.488081415,10.80352678,10.07106952,7.247526165,13.99462918
38091,Châteauvilain,38,84,9.39262126,7.219009451,12.22069797,10.85837728,8.858147464,13.31027257
38092,Châtelus,38,84,7.805986563,5.749705312,10.59766074,7.798476034,6.212630798,9.789126447
38093,Châtenay,38,84,7.884169559,6.297844289,9.870064547,9.093284813,7.093118401,11.65747194
38094,Châtonnay,38,84,7.884169559,6.297844289,9.870064547,9.594427424,7.562699958,12.17198066
38095,Chatte,38,84,7.805986563,5.749705312,10.59766074,8.539655688,6.532066273,11.16426506
38097,Chavanoz,38,84,9.168363816,7.217073701,11.64722692,11.3806703,9.112683959,14.21311845
38098,Chélieu,38,84,7.884169559,6.297844289,9.870064547,9.594427424,7.562699958,12.17198066
38099,Chevrières,38,84,8.421392209,6.564743355,10.80314079,8.514804664,6.517751134,11.12375986
38100,Le Cheylas,38,84,8.70283636,6.551267476,11.56102403,9.891072303,7.938641738,12.32368389
38101,Cheyssieu,38,84,9.64938199,7.491307377,12.42914863,9.859498826,7.728473389,12.57812665
38102,Chèzeneuve,38,84,9.39262126,7.219009451,12.22069797,10.85837728,8.858147464,13.31027257
38103,Chichilianne,38,84,6.777515541,4.988869737,9.207439627,7.725836825,5.815612601,10.26350253
38104,Chimilin,38,84,8.058264927,6.438139908,10.08608613,8.978518873,7.20874627,11.18277689
38105,Chirens,38,84,8.658974105,6.835875705,10.96828494,9.006198091,6.943026609,11.68245617
38106,Cholonge,38,84,9.102888728,6.838058366,12.11785258,9.973514945,7.543897561,13.18562448
38107,Chonas-l'Amballan,38,84,9.64938199,7.491307377,12.42914863,9.859498826,7.728473389,12.57812665
38108,Choranche,38,84,7.805986563,5.749705312,10.59766074,7.798476034,6.212630798,9.789126447
38109,Chozeau,38,84,9.345828424,7.46391106,11.70224407,10.82911528,8.595053652,13.64386339
38110,Chuzelles,38,84,11.02434731,8.403947054,14.46180382,12.52958124,9.717510919,16.15541339
38111,Claix,38,84,8.37222559,6.488081415,10.80352678,12.90971053,10.06390932,16.56022731
38112,Clavans-en-Haut-Oisans,38,84,8.478680186,6.017395097,11.94670061,12.26380613,8.135544151,18.4868938
38113,Clelles,38,84,6.777515541,4.988869737,9.207439627,8.117931591,6.121348965,10.76573378
38114,Clonas-sur-Varèze,38,84,9.64938199,7.491307377,12.42914863,9.859498826,7.728473389,12.57812665
38115,Saint-Martin-de-la-Cluze,38,84,9.102888728,6.838058366,12.11785258,9.973514945,7.543897561,13.18562448
38116,Cognet,38,84,7.11553679,5.240787849,9.660926041,8.117931591,6.121348965,10.76573378
38117,Cognin-les-Gorges,38,84,8.421392209,6.564743355,10.80314079,9.409822355,7.452160772,11.88175611
38118,Colombe,38,84,8.681844291,6.800536205,11.08359959,9.594427424,7.562699958,12.17198066
38120,La Combe-de-Lancey,38,84,10.43853464,8.05171948,13.53288644,12.53413964,9.941756597,15.80250481
38121,Commelle,38,84,7.884169559,6.297844289,9.870064547,9.594427424,7.562699958,12.17198066
38124,Corbelin,38,84,8.058264927,6.438139908,10.08608613,8.96695486,7.101593346,11.3222872
38126,Corenc,38,84,12.34261841,9.142490166,16.66288138,13.3096123,10.54267292,16.80273882
38127,Cornillon-en-Trièves,38,84,6.777515541,4.988869737,9.207439627,8.117931591,6.121348965,10.76573378
38128,Corps,38,84,7.11553679,5.240787849,9.660926041,8.117931591,6.121348965,10.76573378
38129,Corrençon-en-Vercors,38,84,8.37222559,6.488081415,10.80352678,10.07106952,7.247526165,13.99462918
38130,La Côte-Saint-André,38,84,8.32820097,6.486003263,10.6936319,8.949179833,6.850527314,11.69075255
38131,Les Côtes-d'Arey,38,84,9.64938199,7.491307377,12.42914863,9.859498826,7.728473389,12.57812665
38132,Les Côtes-de-Corps,38,84,7.11553679,5.240787849,9.660926041,8.117931591,6.121348965,10.76573378
38133,Coublevie,38,84,10.13463265,7.507369849,13.68132661,12.02625651,9.491871316,15.23733737
38134,Cour-et-Buis,38,84,7.884169559,6.297844289,9.870064547,10.67705157,8.615781529,13.23146715
38135,Courtenay,38,84,8.442791075,6.660639654,10.70178314,8.913989437,7.024343217,11.31197683
38136,Crachier,38,84,9.39262126,7.219009451,12.22069797,10.85837728,8.858147464,13.31027257
38137,Cras,38,84,8.421392209,6.564743355,10.80314079,9.409822355,7.452160772,11.88175611
38138,Crémieu,38,84,9.043723067,7.13379094,11.46500193,10.78178148,8.9030207,13.05700793
38139,Creys-Mépieu,38,84,8.442791075,6.660639654,10.70178314,8.913989437,7.024343217,11.31197683
38140,Crolles,38,84,11.43903155,8.466341765,15.45548792,13.1456973,10.392738,16.62789513
38141,Culin,38,84,9.39262126,7.219009451,12.22069797,9.594427424,7.562699958,12.17198066
38144,Diémoz,38,84,9.5714063,7.20599088,12.71328539,10.67705157,8.615781529,13.23146715
38146,Dizimieu,38,84,8.442791075,6.660639654,10.70178314,10.82911528,8.595053652,13.64386339
38147,Doissin,38,84,7.884169559,6.297844289,9.870064547,9.594427424,7.562699958,12.17198066
38148,Dolomieu,38,84,8.442791075,6.660639654,10.70178314,8.913989437,7.024343217,11.31197683
38149,Domarin,38,84,9.39262126,7.219009451,12.22069797,10.85837728,8.858147464,13.31027257
38150,Domène,38,84,10.44591465,7.886183334,13.83649456,11.97724243,9.555287254,15.01308464
38151,Échirolles,38,84,10.84061552,7.234666011,16.24386594,12.59090029,9.775608876,16.21697146
38152,Eclose-Badinières,38,84,7.884169559,6.297844289,9.870064547,9.594427424,7.562699958,12.17198066
38153,Engins,38,84,8.37222559,6.488081415,10.80352678,11.48635016,9.341354429,14.12388761
38154,Entraigues,38,84,7.11553679,5.240787849,9.660926041,8.117931591,6.121348965,10.76573378
38155,Entre-deux-Guiers,38,84,8.70283636,6.551267476,11.56102403,8.980908529,7.231253087,11.15390611
38156,Les Éparres,38,84,9.39262126,7.219009451,12.22069797,10.85837728,8.858147464,13.31027257
38157,Estrablin,38,84,9.156077153,7.367675072,11.37858931,10.67705157,8.615781529,13.23146715
38158,Eybens,38,84,10.86379358,7.232495315,16.3182976,13.43543811,10.6486359,16.95156065
38159,Eydoche,38,84,8.681844291,6.800536205,11.08359959,9.594427424,7.562699958,12.17198066
38160,Eyzin-Pinet,38,84,8.350757606,6.714620816,10.38556823,10.67705157,8.615781529,13.23146715
38161,Faramans,38,84,7.884169559,6.297844289,9.870064547,9.093284813,7.093118401,11.65747194
38162,Faverges-de-la-Tour,38,84,8.442791075,6.660639654,10.70178314,8.978518873,7.20874627,11.18277689
38163,La Ferrière,38,84,8.616219738,6.078394336,12.21362723,12.26380613,8.135544151,18.4868938
38166,La Flachère,38,84,8.70283636,6.551267476,11.56102403,9.891072303,7.938641738,12.32368389
38167,Flachères,38,84,8.681844291,6.800536205,11.08359959,9.594427424,7.562699958,12.17198066
38169,Fontaine,38,84,11.68770004,8.79087828,15.5390995,11.44658371,9.395078951,13.94605404
38170,Fontanil-Cornillon,38,84,11.72195328,8.82134036,15.5763391,12.59817278,10.260979,15.46772072
38171,La Forteresse,38,84,8.421392209,6.564743355,10.80314079,9.409822355,7.452160772,11.88175611
38172,Four,38,84,9.5714063,7.20599088,12.71328539,10.85837728,8.858147464,13.31027257
38173,Le Freney-d'Oisans,38,84,8.478680186,6.017395097,11.94670061,12.26380613,8.135544151,18.4868938
38174,La Frette,38,84,8.421392209,6.564743355,10.80314079,9.594427424,7.562699958,12.17198066
38175,Froges,38,84,10.44591465,7.886183334,13.83649456,11.53494242,9.164339338,14.51876581
38176,Frontonas,38,84,9.345828424,7.46391106,11.70224407,10.82911528,8.595053652,13.64386339
38177,La Garde,38,84,8.478680186,6.017395097,11.94670061,12.26380613,8.135544151,18.4868938
38179,Gières,38,84,10.84061552,7.234666011,16.24386594,13.82558168,11.14881952,17.14501776
38180,Gillonnay,38,84,8.421392209,6.564743355,10.80314079,9.409822355,7.452160772,11.88175611
38181,Goncelin,38,84,8.70283636,6.551267476,11.56102403,12.04525383,9.490662435,15.28746184
38182,Le Grand-Lemps,38,84,8.681844291,6.800536205,11.08359959,9.433784993,7.394544133,12.03540038
38183,Granieu,38,84,8.058264927,6.438139908,10.08608613,8.978518873,7.20874627,11.18277689
38184,Grenay,38,84,11.02790842,8.556343658,14.21340341,11.85385039,9.790822993,14.35157894
38185,Grenoble,38,84,6.134276629,2.970529548,12.66755612,12.44076445,9.70338155,15.9503797
38186,Gresse-en-Vercors,38,84,8.37222559,6.488081415,10.80352678,10.07106952,7.247526165,13.99462918
38187,Le Gua,38,84,9.102888728,6.838058366,12.11785258,9.973514945,7.543897561,13.18562448
38188,Herbeys,38,84,10.43853464,8.05171948,13.53288644,13.11432196,10.51273435,16.35972475
38189,Heyrieux,38,84,9.5714063,7.20599088,12.71328539,11.71349557,9.686179516,14.1651286
38190,Hières-sur-Amby,38,84,8.022279401,6.031206054,10.67066292,10.82619308,8.338570138,14.05594179
38191,Huez,38,84,8.478680186,6.017395097,11.94670061,12.26380613,8.135544151,18.4868938
38192,Hurtières,38,84,10.44591465,7.886183334,13.83649456,9.891072303,7.938641738,12.32368389
38193,L'Isle-d'Abeau,38,84,9.121977268,7.703051395,10.80227367,11.52695251,10.08020148,13.18134707
38194,Izeaux,38,84,8.421392209,6.564743355,10.80314079,9.775227561,7.660048494,12.47447375
38195,Izeron,38,84,8.421392209,6.564743355,10.80314079,8.514804664,6.517751134,11.12375986
38197,Janneyrias,38,84,11.02790842,8.556343658,14.21340341,12.09755502,9.686133227,15.10931494
38198,Jarcieu,38,84,8.007231691,6.434261296,9.964742866,9.586336103,7.52740279,12.20843928
38199,Jardin,38,84,9.64938199,7.491307377,12.42914863,9.586336103,7.52740279,12.20843928
38200,Jarrie,38,84,9.102888728,6.838058366,12.11785258,11.56115844,8.790547416,15.20501263
38203,Laffrey,38,84,9.102888728,6.838058366,12.11785258,9.973514945,7.543897561,13.18562448
38204,Lalley,38,84,6.777515541,4.988869737,9.207439627,8.117931591,6.121348965,10.76573378
38205,Lans-en-Vercors,38,84,8.37222559,6.488081415,10.80352678,12.19288448,9.351268762,15.89799584
38206,Laval,38,84,8.616219738,6.078394336,12.21362723,12.26380613,8.135544151,18.4868938
38207,Lavaldens,38,84,7.11553679,5.240787849,9.660926041,8.117931591,6.121348965,10.76573378
38208,Lavars,38,84,6.777515541,4.988869737,9.207439627,8.117931591,6.121348965,10.76573378
38209,Lentiol,38,84,7.884169559,6.297844289,9.870064547,8.108188025,6.278557394,10.47099022
38210,Leyrieu,38,84,8.442791075,6.660639654,10.70178314,11.69559178,9.227282871,14.82417619
38211,Lieudieu,38,84,7.884169559,6.297844289,9.870064547,9.594427424,7.562699958,12.17198066
38212,Livet-et-Gavet,38,84,6.976118145,5.13636748,9.474833052,10.14761814,6.748734112,15.25829175
38213,Longechenal,38,84,8.421392209,6.564743355,10.80314079,9.594427424,7.562699958,12.17198066
38214,Lumbin,38,84,10.44591465,7.886183334,13.83649456,12.84499708,10.08677851,16.35744752
38215,Luzinay,38,84,11.02434731,8.403947054,14.46180382,12.52958124,9.717510919,16.15541339
38216,Malleval-en-Vercors,38,84,8.37222559,6.488081415,10.80352678,10.07106952,7.247526165,13.99462918
38217,Marcieu,38,84,7.11553679,5.240787849,9.660926041,8.117931591,6.121348965,10.76573378
38218,Marcilloles,38,84,7.884169559,6.297844289,9.870064547,9.093284813,7.093118401,11.65747194
38219,Marcollin,38,84,7.884169559,6.297844289,9.870064547,8.108188025,6.278557394,10.47099022
38221,Marnans,38,84,7.884169559,6.297844289,9.870064547,9.409822355,7.452160772,11.88175611
38222,Massieu,38,84,8.658974105,6.835875705,10.96828494,9.006198091,6.943026609,11.68245617
38223,Maubec,38,84,9.39262126,7.219009451,12.22069797,10.85837728,8.858147464,13.31027257
38224,Mayres-Savel,38,84,7.11553679,5.240787849,9.660926041,8.117931591,6.121348965,10.76573378
38225,Autrans-Méaudre en Vercors,38,84,8.37222559,6.488081415,10.80352678,10.47606338,7.536866245,14.56147693
38226,Mens,38,84,6.777515541,4.988869737,9.207439627,12.95284501,12.87049012,13.03572686
38228,Merlas,38,84,8.658974105,6.835875705,10.96828494,9.006198091,6.943026609,11.68245617
38229,Meylan,38,84,13.00401427,9.640709428,17.54065802,13.0410575,10.32628105,16.46954793
38230,Meyrié,38,84,9.39262126,7.219009451,12.22069797,10.85837728,8.858147464,13.31027257
38231,Meyrieu-les-Étangs,38,84,9.39262126,7.219009451,12.22069797,10.85837728,8.858147464,13.31027257
38232,Meyssiez,38,84,8.350757606,6.714620816,10.38556823,10.67705157,8.615781529,13.23146715
38235,Miribel-Lanchâtre,38,84,9.102888728,6.838058366,12.11785258,9.973514945,7.543897561,13.18562448
38236,Miribel-les-Échelles,38,84,8.658974105,6.835875705,10.96828494,9.006198091,6.943026609,11.68245617
38237,Mizoën,38,84,8.478680186,6.017395097,11.94670061,12.26380613,8.135544151,18.4868938
38238,Moidieu-Détourbe,38,84,8.350757606,6.714620816,10.38556823,10.67705157,8.615781529,13.23146715
38239,Moirans,38,84,9.821747473,7.390994824,13.0519268,9.915434649,8.021910601,12.25591373
38240,Moissieu-sur-Dolon,38,84,8.350757606,6.714620816,10.38556823,10.67705157,8.615781529,13.23146715
38241,Monestier-d'Ambel,38,84,7.11553679,5.240787849,9.660926041,7.798688758,6.134706584,9.914010639
38242,Monestier-de-Clermont,38,84,9.102888728,6.838058366,12.11785258,10.41448958,7.887662005,13.75079119
38243,Le Monestier-du-Percy,38,84,6.777515541,4.988869737,9.207439627,8.117931591,6.121348965,10.76573378
38244,Monsteroux-Milieu,38,84,8.350757606,6.714620816,10.38556823,9.586336103,7.52740279,12.20843928
38245,Montagne,38,84,8.033491742,6.338084284,10.18241265,8.514804664,6.517751134,11.12375986
38246,Montagnieu,38,84,7.884169559,6.297844289,9.870064547,9.594427424,7.562699958,12.17198066
38247,Montalieu-Vercieu,38,84,8.041371698,6.041713232,10.70286793,9.381716684,7.39569988,11.90105188
38248,Montaud,38,84,8.37222559,6.488081415,10.80352678,9.409822355,7.452160772,11.88175611
38249,Montbonnot-Saint-Martin,38,84,12.34261841,9.142490166,16.66288138,14.22820868,11.82593741,17.11846724
38250,Montcarra,38,84,9.345828424,7.46391106,11.70224407,10.82911528,8.595053652,13.64386339
38252,Montchaboud,38,84,10.43853464,8.05171948,13.53288644,10.91906569,8.286264858,14.38838821
38253,Les Deux Alpes,38,84,9.173524898,5.381781838,15.63674664,8.598566288,4.246814035,17.40960202
38254,Monteynard,38,84,9.102888728,6.838058366,12.11785258,9.973514945,7.543897561,13.18562448
38255,Montfalcon,38,84,6.976118145,5.13636748,9.474833052,8.108188025,6.278557394,10.47099022
38256,Montferrat,38,84,8.058264927,6.438139908,10.08608613,9.599516971,7.923174757,11.63053055
38257,Montrevel,38,84,8.681844291,6.800536205,11.08359959,9.594427424,7.562699958,12.17198066
38258,Mont-Saint-Martin,38,84,10.44591465,7.886183334,13.83649456,11.48635016,9.341354429,14.12388761
38259,Montseveroux,38,84,8.350757606,6.714620816,10.38556823,10.67705157,8.615781529,13.23146715
38260,Moras,38,84,9.345828424,7.46391106,11.70224407,10.82911528,8.595053652,13.64386339
38261,Morestel,38,84,8.350666689,6.673914102,10.44868619,9.77673021,8.031737649,11.9008436
38263,Morette,38,84,8.421392209,6.564743355,10.80314079,9.409822355,7.452160772,11.88175611
38264,La Morte,38,84,7.11553679,5.240787849,9.660926041,10.14761814,6.748734112,15.25829175
38265,La Motte-d'Aveillans,38,84,7.11553679,5.240787849,9.660926041,9.973514945,7.543897561,13.18562448
38266,La Motte-Saint-Martin,38,84,7.11553679,5.240787849,9.660926041,9.973514945,7.543897561,13.18562448
38267,Mottier,38,84,8.421392209,6.564743355,10.80314079,9.409822355,7.452160772,11.88175611
38268,Le Moutaret,38,84,8.907725559,6.58894475,12.04253149,9.891072303,7.938641738,12.32368389
38269,La Mure,38,84,7.11553679,5.240787849,9.660926041,8.917065709,6.736862046,11.80283347
38270,La Murette,38,84,8.681844291,6.800536205,11.08359959,10.38366596,8.231934704,13.09783454
38271,Murianette,38,84,10.43853464,8.05171948,13.53288644,12.53413964,9.941756597,15.80250481
38272,Murinais,38,84,8.421392209,6.564743355,10.80314079,8.514804664,6.517751134,11.12375986
38273,Nantes-en-Ratier,38,84,7.11553679,5.240787849,9.660926041,9.973514945,7.543897561,13.18562448
38274,Nantoin,38,84,8.681844291,6.800536205,11.08359959,9.409822355,7.452160772,11.88175611
38275,Serre-Nerpol,38,84,8.421392209,6.564743355,10.80314079,8.514804664,6.517751134,11.12375986
38276,Nivolas-Vermelle,38,84,9.39262126,7.219009451,12.22069797,11.39360739,9.288817246,13.97533032
38277,Notre-Dame-de-Commiers,38,84,9.102888728,6.838058366,12.11785258,9.973514945,7.543897561,13.18562448
38278,Notre-Dame-de-l'Osier,38,84,8.421392209,6.564743355,10.80314079,9.409822355,7.452160772,11.88175611
38279,Notre-Dame-de-Mésage,38,84,9.102888728,6.838058366,12.11785258,10.91906569,8.286264858,14.38838821
38280,Notre-Dame-de-Vaulx,38,84,9.102888728,6.838058366,12.11785258,9.973514945,7.543897561,13.18562448
38281,Noyarey,38,84,11.72195328,8.82134036,15.5763391,12.24332182,9.979001956,15.021435
38282,Optevoz,38,84,8.442791075,6.660639654,10.70178314,8.899090638,6.738875339,11.75178501
38283,Oris-en-Rattier,38,84,7.11553679,5.240787849,9.660926041,8.117931591,6.121348965,10.76573378
38284,Ornacieux,38,84,7.884169559,6.297844289,9.870064547,9.594427424,7.562699958,12.17198066
38285,Ornon,38,84,6.976118145,5.13636748,9.474833052,8.117931591,6.121348965,10.76573378
38286,Oulles,38,84,8.478680186,6.017395097,11.94670061,12.26380613,8.135544151,18.4868938
38287,Oyeu,38,84,8.658974105,6.835875705,10.96828494,9.594427424,7.562699958,12.17198066
38288,Oytier-Saint-Oblas,38,84,8.350757606,6.714620816,10.38556823,10.67705157,8.615781529,13.23146715
38289,Oz,38,84,8.478680186,6.017395097,11.94670061,12.26380613,8.135544151,18.4868938
38290,Pact,38,84,7.607762531,5.798356043,9.981803515,9.093284813,7.093118401,11.65747194
38291,Pajay,38,84,7.884169559,6.297844289,9.870064547,9.093284813,7.093118401,11.65747194
38292,Villages du Lac de Paladru,38,84,8.658974105,6.835875705,10.96828494,9.594427424,7.562699958,12.17198066
38293,Panissage,38,84,7.884169559,6.297844289,9.870064547,9.594427424,7.562699958,12.17198066
38294,Panossas,38,84,9.345828424,7.46391106,11.70224407,10.82911528,8.595053652,13.64386339
38295,Parmilieu,38,84,8.442791075,6.660639654,10.70178314,8.899090638,6.738875339,11.75178501
38296,Le Passage,38,84,8.658974105,6.835875705,10.96828494,9.594427424,7.562699958,12.17198066
38297,Arandon-Passins,38,84,8.442791075,6.660639654,10.70178314,8.913989437,7.024343217,11.31197683
38298,Le Péage-de-Roussillon,38,84,8.084061337,6.451829936,10.12922665,9.311818717,7.236347736,11.98255957
38299,Pellafol,38,84,7.11553679,5.240787849,9.660926041,8.117931591,6.121348965,10.76573378
38300,Penol,38,84,7.884169559,6.297844289,9.870064547,9.093284813,7.093118401,11.65747194
38301,Percy,38,84,6.777515541,4.988869737,9.207439627,7.798688758,6.134706584,9.914010639
38302,Le Périer,38,84,7.11553679,5.240787849,9.660926041,8.117931591,6.121348965,10.76573378
38303,La Pierre,38,84,10.44591465,7.886183334,13.83649456,9.891072303,7.938641738,12.32368389
38304,Pierre-Châtel,38,84,7.11553679,5.240787849,9.660926041,9.973514945,7.543897561,13.18562448
38306,Pinsot,38,84,8.616219738,6.078394336,12.21362723,9.328044194,6.857734238,12.6882153
38307,Pisieu,38,84,7.884169559,6.297844289,9.870064547,9.093284813,7.093118401,11.65747194
38308,Plan,38,84,8.421392209,6.564743355,10.80314079,9.409822355,7.452160772,11.88175611
38309,Poisat,38,84,10.43853464,8.05171948,13.53288644,13.54985513,10.73399478,17.10440315
38310,Poliénas,38,84,8.421392209,6.564743355,10.80314079,9.409822355,7.452160772,11.88175611
38311,Pommier-de-Beaurepaire,38,84,7.884169559,6.297844289,9.870064547,9.093284813,7.093118401,11.65747194
38313,Ponsonnas,38,84,7.11553679,5.240787849,9.660926041,8.117931591,6.121348965,10.76573378
38314,Pontcharra,38,84,8.531997944,6.068095425,11.99634874,11.4840957,8.961445993,14.71687204
38315,Le Pont-de-Beauvoisin,38,84,8.2574425,6.518992548,10.45949296,9.458325705,7.367488672,12.14252632
38316,Pont-de-Chéruy,38,84,9.168363816,7.217073701,11.64722692,11.04029098,9.046373118,13.47368977
38317,Le Pont-de-Claix,38,84,10.84061552,7.234666011,16.24386594,11.42110229,9.615175459,13.56621916
38318,Pont-Évêque,38,84,8.949745964,6.841323605,11.70796142,9.984230384,8.002331667,12.45697635
38319,Pont-en-Royans,38,84,7.805986563,5.749705312,10.59766074,7.798476034,6.212630798,9.789126447
38320,Porcieu-Amblagnieu,38,84,8.022279401,6.031206054,10.67066292,8.913989437,7.024343217,11.31197683
38321,Prébois,38,84,6.777515541,4.988869737,9.207439627,7.798688758,6.134706584,9.914010639
38322,Presles,38,84,8.37222559,6.488081415,10.80352678,8.514804664,6.517751134,11.12375986
38323,Pressins,38,84,8.658974105,6.835875705,10.96828494,8.978518873,7.20874627,11.18277689
38324,Primarette,38,84,7.884169559,6.297844289,9.870064547,9.093284813,7.093118401,11.65747194
38325,Proveysieux,38,84,10.44591465,7.886183334,13.83649456,11.48635016,9.341354429,14.12388761
38326,Prunières,38,84,7.11553679,5.240787849,9.660926041,9.973514945,7.543897561,13.18562448
38328,Quaix-en-Chartreuse,38,84,10.44591465,7.886183334,13.83649456,11.48635016,9.341354429,14.12388761
38329,Quet-en-Beaumont,38,84,7.11553679,5.240787849,9.660926041,8.117931591,6.121348965,10.76573378
38330,Quincieu,38,84,8.421392209,6.564743355,10.80314079,8.514804664,6.517751134,11.12375986
38331,Réaumont,38,84,8.681844291,6.800536205,11.08359959,9.409822355,7.452160772,11.88175611
38332,Renage,38,84,8.681844291,6.800536205,11.08359959,9.518153939,7.448103863,12.16353263
38333,Rencurel,38,84,8.37222559,6.488081415,10.80352678,10.07106952,7.247526165,13.99462918
38334,Revel,38,84,10.43853464,8.05171948,13.53288644,12.53413964,9.941756597,15.80250481
38335,Revel-Tourdan,38,84,7.607762531,5.798356043,9.981803515,9.093284813,7.093118401,11.65747194
38336,Reventin-Vaugris,38,84,9.64938199,7.491307377,12.42914863,9.859498826,7.728473389,12.57812665
38337,Rives,38,84,8.681844291,6.800536205,11.08359959,10.7531713,8.342032817,13.86121291
38338,La Rivière,38,84,8.421392209,6.564743355,10.80314079,9.409822355,7.452160772,11.88175611
38339,Roche,38,84,8.350757606,6.714620816,10.38556823,10.67705157,8.615781529,13.23146715
38340,Les Roches-de-Condrieu,38,84,7.964057189,5.930245688,10.69537592,10.29226623,7.773632824,13.62692919
38341,Rochetoirin,38,84,9.345828424,7.46391106,11.70224407,10.82911528,8.595053652,13.64386339
38342,Roissard,38,84,6.777515541,4.988869737,9.207439627,8.117931591,6.121348965,10.76573378
38343,Romagnieu,38,84,8.658974105,6.835875705,10.96828494,8.978518873,7.20874627,11.18277689
38344,Roussillon,38,84,8.499622165,6.823243289,10.58786473,9.780297199,7.282934839,13.1340202
38345,Rovon,38,84,8.37222559,6.488081415,10.80352678,9.409822355,7.452160772,11.88175611
38346,Royas,38,84,9.39262126,7.219009451,12.22069797,10.67705157,8.615781529,13.23146715
38347,Roybon,38,84,6.976118145,5.13636748,9.474833052,8.108188025,6.278557394,10.47099022
38348,Ruy-Montceau,38,84,9.345828424,7.46391106,11.70224407,10.71039334,8.488077373,13.51454758
38349,Sablons,38,84,8.891942022,7.135469053,11.08078983,9.568858226,7.465579078,12.26469465
38350,Sainte-Agnès,38,84,10.43853464,8.05171948,13.53288644,12.53413964,9.941756597,15.80250481
38351,Saint-Agnin-sur-Bion,38,84,9.39262126,7.219009451,12.22069797,10.85837728,8.858147464,13.31027257
38352,Saint-Alban-de-Roche,38,84,9.39262126,7.219009451,12.22069797,10.85837728,8.858147464,13.31027257
38353,Saint-Alban-du-Rhône,38,84,7.964057189,5.930245688,10.69537592,9.099524055,6.959579198,11.89746329
38354,Saint-Albin-de-Vaulserre,38,84,8.658974105,6.835875705,10.96828494,8.978518873,7.20874627,11.18277689
38355,Saint-Andéol,38,84,8.37222559,6.488081415,10.80352678,10.07106952,7.247526165,13.99462918
38356,Saint-André-en-Royans,38,84,8.421392209,6.564743355,10.80314079,8.514804664,6.517751134,11.12375986
38357,Saint-André-le-Gaz,38,84,8.058264927,6.438139908,10.08608613,9.594427424,7.562699958,12.17198066
38358,Sainte-Anne-sur-Gervonde,38,84,7.884169559,6.297844289,9.870064547,9.594427424,7.562699958,12.17198066
38359,Saint Antoine l'Abbaye,38,84,7.805986563,5.749705312,10.59766074,8.514804664,6.517751134,11.12375986
38360,Saint-Appolinard,38,84,8.421392209,6.564743355,10.80314079,8.514804664,6.517751134,11.12375986
38361,Saint-Arey,38,84,7.11553679,5.240787849,9.660926041,8.117931591,6.121348965,10.76573378
38362,Saint-Aupre,38,84,8.658974105,6.835875705,10.96828494,11.4203348,8.99743803,14.49568715
38363,Saint-Barthélemy,38,84,7.884169559,6.297844289,9.870064547,8.108188025,6.278557394,10.47099022
38364,Saint-Barthélemy-de-Séchilienne,38,84,9.102888728,6.838058366,12.11785258,9.973514945,7.543897561,13.18562448
38365,Saint-Baudille-de-la-Tour,38,84,8.442791075,6.660639654,10.70178314,8.899090638,6.738875339,11.75178501
38366,Saint-Baudille-et-Pipet,38,84,6.777515541,4.988869737,9.207439627,8.117931591,6.121348965,10.76573378
38367,Saint-Bernard,38,84,8.70283636,6.551267476,11.56102403,9.006198091,6.943026609,11.68245617
38368,Saint-Blaise-du-Buis,38,84,8.681844291,6.800536205,11.08359959,9.409822355,7.452160772,11.88175611
38369,Sainte-Blandine,38,84,8.442791075,6.660639654,10.70178314,9.594427424,7.562699958,12.17198066
38370,Saint-Bonnet-de-Chavagne,38,84,8.033491742,6.338084284,10.18241265,8.514804664,6.517751134,11.12375986
